                              ARANAYAKE MINI HYDRO PRO
                              LAT:  7.13N    LON: 80.47E    ELEV: ******M
                              Precip, daily   
2011-05-16,.0
2011-05-17,.0
2011-05-18,.0
2011-05-19,.0
2011-05-20,.0
2011-05-21,.0
2011-05-22,.0
2011-05-23,.0
2011-05-24,16.2
2011-05-25,.0
2011-05-26,44.3
2011-05-27,5.3
2011-05-28,12.2
2011-05-29,15.3
2011-05-30,8.0
2011-05-31,28.5
2011-06-01,NA
2011-06-02,NA
2011-06-03,NA
2011-06-04,NA
2011-06-05,NA
2011-06-06,NA
2011-06-07,NA
2011-06-08,NA
2011-06-09,NA
2011-06-10,NA
2011-06-11,NA
2011-06-12,NA
2011-06-13,NA
2011-06-14,NA
2011-06-15,NA
2011-06-16,NA
2011-06-17,NA
2011-06-18,NA
2011-06-19,NA
2011-06-20,NA
2011-06-21,NA
2011-06-22,NA
2011-06-23,NA
2011-06-24,NA
2011-06-25,NA
2011-06-26,NA
2011-06-27,NA
2011-06-28,NA
2011-06-29,NA
2011-06-30,NA
2011-07-01,NA
2011-07-02,NA
2011-07-03,NA
2011-07-04,NA
2011-07-05,NA
2011-07-06,NA
2011-07-07,NA
2011-07-08,NA
2011-07-09,NA
2011-07-10,NA
2011-07-11,NA
2011-07-12,NA
2011-07-13,NA
2011-07-14,NA
2011-07-15,NA
2011-07-16,NA
2011-07-17,NA
2011-07-18,NA
2011-07-19,NA
2011-07-20,NA
2011-07-21,NA
2011-07-22,NA
2011-07-23,NA
2011-07-24,NA
2011-07-25,NA
2011-07-26,NA
2011-07-27,NA
2011-07-28,NA
2011-07-29,NA
2011-07-30,NA
2011-07-31,NA
2011-08-01,NA
2011-08-02,NA
2011-08-03,NA
2011-08-04,NA
2011-08-05,NA
2011-08-06,NA
2011-08-07,NA
2011-08-08,NA
2011-08-09,NA
2011-08-10,NA
2011-08-11,NA
2011-08-12,NA
2011-08-13,NA
2011-08-14,NA
2011-08-15,NA
2011-08-16,NA
2011-08-17,NA
2011-08-18,NA
2011-08-19,NA
2011-08-20,NA
2011-08-21,NA
2011-08-22,NA
2011-08-23,NA
2011-08-24,NA
2011-08-25,NA
2011-08-26,NA
2011-08-27,NA
2011-08-28,NA
2011-08-29,NA
2011-08-30,NA
2011-08-31,NA
2011-09-01,NA
2011-09-02,NA
2011-09-03,NA
2011-09-04,NA
2011-09-05,NA
2011-09-06,NA
2011-09-07,NA
2011-09-08,NA
2011-09-09,NA
2011-09-10,NA
2011-09-11,NA
2011-09-12,NA
2011-09-13,NA
2011-09-14,NA
2011-09-15,NA
2011-09-16,NA
2011-09-17,NA
2011-09-18,NA
2011-09-19,NA
2011-09-20,NA
2011-09-21,NA
2011-09-22,NA
2011-09-23,NA
2011-09-24,NA
2011-09-25,NA
2011-09-26,NA
2011-09-27,NA
2011-09-28,NA
2011-09-29,NA
2011-09-30,NA
2011-10-01,NA
2011-10-02,NA
2011-10-03,NA
2011-10-04,NA
2011-10-05,NA
2011-10-06,NA
2011-10-07,NA
2011-10-08,NA
2011-10-09,NA
2011-10-10,NA
2011-10-11,NA
2011-10-12,NA
2011-10-13,NA
2011-10-14,NA
2011-10-15,NA
2011-10-16,NA
2011-10-17,NA
2011-10-18,NA
2011-10-19,NA
2011-10-20,NA
2011-10-21,NA
2011-10-22,NA
2011-10-23,NA
2011-10-24,NA
2011-10-25,NA
2011-10-26,NA
2011-10-27,NA
2011-10-28,NA
2011-10-29,NA
2011-10-30,NA
2011-10-31,NA
2011-11-01,NA
2011-11-02,NA
2011-11-03,NA
2011-11-04,NA
2011-11-05,NA
2011-11-06,NA
2011-11-07,NA
2011-11-08,NA
2011-11-09,NA
2011-11-10,NA
2011-11-11,NA
2011-11-12,NA
2011-11-13,NA
2011-11-14,NA
2011-11-15,NA
2011-11-16,NA
2011-11-17,NA
2011-11-18,NA
2011-11-19,NA
2011-11-20,NA
2011-11-21,NA
2011-11-22,NA
2011-11-23,NA
2011-11-24,NA
2011-11-25,NA
2011-11-26,NA
2011-11-27,NA
2011-11-28,NA
2011-11-29,NA
2011-11-30,NA
2011-12-01,NA
2011-12-02,NA
2011-12-03,NA
2011-12-04,NA
2011-12-05,NA
2011-12-06,NA
2011-12-07,NA
2011-12-08,NA
2011-12-09,NA
2011-12-10,NA
2011-12-11,NA
2011-12-12,NA
2011-12-13,NA
2011-12-14,NA
2011-12-15,NA
2011-12-16,NA
2011-12-17,NA
2011-12-18,NA
2011-12-19,NA
2011-12-20,NA
2011-12-21,NA
2011-12-22,NA
2011-12-23,NA
2011-12-24,NA
2011-12-25,NA
2011-12-26,NA
2011-12-27,NA
2011-12-28,NA
2011-12-29,NA
2011-12-30,NA
2011-12-31,NA
